count,word
3,conant
2,.in
34,heirloom
1,semi-freddo
3,sensitivity
3,(hubs
37,$19
64,pinot
7,gomen
7,optimism
4,pinos
1,"(spana...)),"
1,"jellies,"
3,up...about
4,prepared...without
17,pinoy
1,"glass,m"
13,.it
1,inns
4,once...since
1,48th
6,chins
4,seriously]
1267,lots
3,'quarter'
1,"oh,yes"
4,irs
1,"scolding,"
3,"murky,"
1,droves
2,xvi
3,irk
3,whatever...not
2,bbq:
1,"safeway),"
1,chickfila
13,with...
3,"usual),"
2,receptionists
1,requisites
14,rundown
9,"involved,"
38,nature
2,optimist
1,dishes.....pork
2,sip...
45,extent
379,"seriously,"
9,tendons
1,.80
10,"described,"
3,americanized;
3,airflow
1,stars....good
1,kudos:
7,"20s,"
34,heating
8,20s)
1,$1)
15,del's
28,lot)
7,"shortbread,"
7,lot/
12,"americanized,"
7,lookin
178,"lot,"
1,mcdonalds'
1,menu...heck...not
1,(http://www.yelp.com/biz_photos/bartolotta-ristorante-di-mare-las-vegas-3?select=roum6b8yd4ykkugqcxtoug#dgetq5jr9md3va1a3xbmzg)
4,directly-
3,"directly,"
2,rehash
5,sides)
59,"doubt,"
1,7pm;
1,pasteles
1,pobalano
1,(northport)
3,basque
4,"ceasars,"
1,partake
131,blonde
1,4th...buuuuurp...lunch
25,chino
26,"7pm,"
4,doubt;
1,softcrab
10,underdone
3,milquetoast
4,3.85
7,frd
29,union
5,fri
8,(stupidly)
2,fro
3,frm
20,bothers
17,"apples,"
121,much
139,sommelier
2,neither...we
17,with..the
378,fry
32,"mcdonalds,"
2,tallest
3,correction
6,"cheuvront,"
1,doldrums
5,scolding)
3,kine
29,retrospect
50,spit
2,"krab,"
4,"pasta-like,"
13,"needed,"
1,kelp
44,dave
2,?lets
10,doubts
1,stepdad
1,crossover
22,spin
3,receipt:
1,spil
3,wildcat
2,cheuvronts
1,"15.95,"
1,bchamel)
2,'ceasar'
1,hand...the
1,2wks
12,employ
2,"restuarants,"
1,elaborate
2,"containers),"
2,wyndham
4,"claustrophobia,"
6,unos
24,saltiness
2,charm--until
4,offish
1,expat
2,'yuzu'
1,marche'
1,ridonkulas
1,waddell
7,conditioner
36,"south,"
1,brined
57,hong
5,portobella
2,(paid
34,portobello
2,gatherings
4,"shards,"
9,"loco,"
1,"mentor,"
110,split
3,"huge),"
1,fettucine...the
2,restaurant...and
1,briney
1,freeness
2,boiled
5,8/25
1,"won,t"
21,restaurants...
3,8/28
3,qualifications
44,qdoba
1,whinchell's
16,supper
2,uno)
11,"uno,"
4,hearth--highly
1,"differences,"
4,spotty
1,"check-in,"
10,w/french
4,"**ps,"
3,12:09pm
3,boulibase
18,lumps
1,potbellys
2,gone..they've
1,promptly....at
11,corporate
9,veteran
7,plaque
1,sandwich...took
1,"(original,"
5,(original)
2,"(one,"
4,stny
1,($15.00
1,squinting
4,magueys...the
2,reservations--i
1,",won't"
5,right/
9,hushpuppies
2,monika
3,albondiga
17,lassi
12,better...really:)
4,"choy,"
3,hah
13,hai
1,upsides
5,(cold
2,hal
294,ham
6,han
2,hao
1,"cattle),"
8,"taxes,"
1,advancement
2,taxes)
1,hag
14,reservationist
5,hay
4,"bula,"
2,order...profuse
1,beloved
2,fish...i
52,har
84,hat
2,hav
10,t's
108,"pittsburgh,"
2,elders
1,meatloaf:
453,online
4,(mine)
1,rocket's
61,palazzo
2,indicative
2,"day..),"
1,women-hostessess
3,12:35
1,item(beer
18,shadow
29,"meatloaf,"
49,12:30
3,olivios
2,"bangkok,"
5,american's
7,"ha,"
9,but...they
2,2-3%
1,upside:
2,"830/9pm,"
83,alice
7,town...the
2,festivities
5,out....except
3,"cordial,"
1,'nuked'
9,"upside,"
1,"stereotypical,"
1,"tgifs,"
20,attorney
1,bags..
2,"disdain,"
2,sedona's
642,crowd
5,yeunglings
42,crown
32,begin
3,handle/line
4,crows
4,that...he
2,guacamole)
24,banchan
3,mad.....
1,/buffet
2,cocaine
2,growling
2,wait....of
879,bottom
3,"entree....finally,"
11,res
1,wait....ok
3,kudos)
2,"purple-ish,"
2,....go
2,"$3.50,"
1,off.....my
1,"dranks,"
6,8yr
2,bw3's
4,"disappointing.,"
4,"$14,00"
1,wahzoo
3,bucks...and
2,702.414.3737
1,~8mins
6,binder
7,brigades
9,tomatoes....it
2,illy's
4,"clincher,"
1,fuego-seasoned
2,caskets
1,doesn't'
4,pizzars
1,yelp.and
23,benches
2,sauce/topping
1,splurge.the
4,"complicated,"
1,heck...the
2,canaletto
5,"bulgogi,"
4,...when
6,"zeffirino's,"
4,"buttered,"
6,"university,"
1,maxwell
2,marshall
11,honeymoon
1,lieber
1,cheesse
9,beings
1,mangos
32,shoots
1,(prime
1,"perfume,"
12,"screens,"
5,"due,"
51,"az,"
6,fabric
27,"serving,"
2,1600+
103,suffice
5,serving)
2,weekend...
4,again...the
4,"systems,"
2,az;
15,"hamachi,"
13,greatness
3,express;
37,avocados
12,harlow's
6,"butterfish,"
4,"shoot,"
19,"mango,"
1,"arizona),"
10,"sweetbreads,"
7,"being,"
68,verde
4,"chick-fil-a,"
1,cusiene
28,peperoni
2,pepato
2,"venmo,"
1,sweetbreads:
10,verdi
13,onions)
6,congratulations
115,"onions,"
67,else's
1,magnifico
8,izakaya
5,"50,000)"
6,azz
106,servings
2,smashed
7,duet
1,refillable
4,30m
2,"earl's,"
4,"explosion,"
5,disgrace
2,friday1/4/13
3,palm;
2,$5.49
36,calzones
2,'island'
17,bourdain
4,"egg),"
3,bats
7,"foyer,"
1,(emily)
37,females
3,quickly(since
12,(kinda
9,triangles
1,palm*
3,tamele
1,cambodia
6,minute...
37,role
3,"34,"
2,"temporarily,"
2,wreaked
2101,roll
5,"triangle,"
1,5.spider
2,taco...it'll
8,intend
1,slammed'
109,palms
3,modern)
4,outage
10,uhm...
21,"calzone,"
1,table'...sure
2,"harried,"
47,intent
2,drinking...
10,smelling
1,10min's
9,(saturday)
6,tivoli
3,complimentary...
4,crust-ring
5,downtownian
19,mike's
1,cannelono
9,"crown,"
1,miuntes
2,exterior...
1,"desks,"
1,restaurants..
2,lucky....
10,"roy's,"
1,"...finally,"
2,gown
1,dried/more
4,proficient
11,cincinnati
897,chain
261,whoever
29,"stay,"
6,osp
10,bandito
1,cabfare
5,5:13
2,osi
4,"entres,"
6,mesera
2,5:10
2,oso
7,\what
2,"$30.00,"
250,chair
1,"paycheck,"
5,mesero
2,few...not
3,osf
6,ballet
5,"pestered,"
1,baller
3,"acute,"
3,when's
5,"default,"
1,teasoon
2,"sacramento,"
2,mache
3,macha
15,camarones
2,was...to
3,macho
14,oversight
42,"cook,"
2,cook/
2,default:
1,too...you
3,mind-blowing
7,"gow,"
2,hotdog...i
190,jerk
1,omg...the
4,minuts
1,child:
2,......wow
3,entress
854,choice
1,"3s,"
4,chai;
1,gow:
13,stays
2,yes......
5,child)
6,service...it
2,corp.
17,exact
1204,minute
1,went...
1,(restaurants
498,cooks
1,waited...for
4,az88
2,"woo's,"
1,bar...which
1,"battle),"
3,drink--and
1,addiition
4,defaults
1,burned
44,skewer
1,"cantonese,"
1,fletcher
1,(http://www.yelp.com/biz_photos/8r_oemw4rnjjl6sd40o_oq?select=ftpzp-nsq5vuexc_s73c6w):
4,celeb-wanna-be
1,15-20mins
5,'please
2,envy...
7,trails
15,battista's
1,martha's
1,madames
13,11:45
2,chicken...waaaay
6,11:47
5,chopping
40,shirts
1,11:43
1,jameis
2,$8;
5,bell....
9,"pools,"
3,"greekfest,"
5,headset
1,(12/30
2,bakeshop
222,chimichanga
3,restraurant
11,mother-in-law's
8,$88
1,promedio
2,asparagus.they
2,$87
1,up...and
1,lao-thai
3,harrahs
1,geography
2,boost
6,"dust,"
6,unintentionally
2,l.p.
1,mini-malls
1,$84
1,possiblility
12,oldies
4,"c-fu,"
2,nachos:
26,"shirt,"
2,table....overheard
7,shirt)
1,gladys
4,character...yet
2,55.00
2,"trail,"
73,address
123,ratio
2,"prw,"
10,nachos-
84,"nachos,"
1,(butaniku)
1,warm-cold
21,queue
1,staters
5,snowbirds
76,30+
2,throughput
1,off..uhm
5,specials....took
10,influx
12,pibil
4,oederd
1,strange....maybe
4,"inevitably,"
3,"constant,"
6,soooo...
1,mothership
1,randoms
5,scaloppine
1,/aesthetics
4,cornbeef
3,type)
2,5...here
1,meals.forget
1,umph
1,be..
2,grandpa's
1,managers/owners..
1,zeitoni
3,colodas
3,'theme
32,working
7,30$
14,hyatt
4,thet
1,sides/lines
1,vendors(the
2,outside...so
9,wholey's
2,israel
2,"tableside,"
1,thompson
2,"bf),"
2,tines
2,"dinosaur,"
2,half-full-
2,"half-full,"
3,thre
3,riders
1,salvadorean
3,line...we
6,pooper
5,"margaritaville,"
2,teow(a
3,"fattiness,"
1,overview:
2,-crepes
1,cheaper/lower
2,prata)
12,following
1,wabash)
1,"keyword,"
2,kira's
3,culver's...which
1,genki
7,parking:
3,lindemans
1,instance...
18,mirrors
8,"7:40,"
4,stetson
11,queuethere
1,"(italian),"
2,shrimp...those
7,min...
2,rice..
16,matzo
1,(everything's
5,parking-
1,"heard,"
3,"clothing,"
1,ears..
2,litre
5,'never
1,hmmmm.........when
1,modes:
2,"boozing,"
4,(diner-$38+/person)
4,mushrooms....
9,"ample,"
1,breast...they
3,"food-,"
2,"substandard,"
1,8year
3,out(he
6,"bros.,"
5,"hamburger,years"
2,"(chicago),"
41,"listen,"
11,mintues
18,cesar's
6,bagoong
2,chowder....
1,"ahmmm,"
1,teavana
1,drink--price
1,"outhouse,"
1,mythos
2,mirror;
1,is......would
2,"employes,"
2,"assuming,"
16,assuming)
1,foodie...
2,temperate
3,way..countless
1,$37.77
3,whyyyyy
1,scoops-soggy-swimming-in-salsa
3,conscious
1,"ghanoush,"
4,more....if
7,binion's
236,mango
3,belly.this
1,mange
9,wolves
2,leo's
16,pulled
7,spicier
1,azteca...
2,holiday...
8,bracelets
4,webpage
8,below)
3,end...i
1,jucier
4783,years
6,episodes
3,timer)
2,thiner
6,issue...the
2,worker...i
1,moms--
7,jib
1,everythng
7,panacea
2,jin
19,"did,"
45,jim
10,did)
4,faves
10,browns...$9
33,pina
8,dead)
1,which...is
2,jip
14,"dead,"
57,"somehow,"
1,maki';
7,apron
5,http://www.yelp.com/user_local_photos?userid=l7qmuervwx8nyzfybzsd-a&select=ywgvhyrxuy_nmkvlwbzvgg
2,"18%,"
14,recipients
7,year;
5,episode)
1,like...what
4,year...there's
1,monday/tuesday
6,came...i
1,quality....but
212,"year,"
9,overpowering
8,year)
2,"$36.95pp,"
3,dingleberry
2,cartilage)
1,"replenishing,"
3,"cartilage,"
8,\
1,baby-sit
2,grease...but
25,hickory
3,bank....
2,didi
2,"steaks),"
5,"trouble,"
4,fisherman
3,rarebit
3,trouble)
1,"customarily,"
127,quarter
4,"nagoya,"
13,life)...
2,"(pork),"
5,whiners
2,too-everything
2,pablo's
5,salade
405,receipt
1,f&%$##&
5,frames
1,sponsor
6,"carbonation,"
2,"curb,"
2,receipe
1,guac..
1112,salads
14,right..
9,guacomole
1,school..
9,downside:
6,"briefly,"
1,family/friends
21,"staggering,"
2,"butterworth's,"
9,"downside,"
1,downside-
1,(16th
1,soupwas
58,internet
8,entertain
18,rachel's
6,jist:
2,suck...
4,burger.....
5,"workday,"
23,salad-
910,"salad,"
4,(new
4,salad(
1,salad'
90,skinny:
1,incentives
1,ontario
12,salad;
60,salad:
128,grandma
2,~40
18,6:20
1,~45
15,6:25
1,marla
1,(included
3,brasil
4,fottball
3,screwpine
1,ever....
3,sprits
1,"(barely),"
2,downsides
1,attire...so
1,country's
1,pureed)
4,pouches
4,(includes
1,"concealer,"
6,neglect
1,fetticini
15,emotion
1,"(fridays),"
8,anymore)
1,lunchbreak
17,saving
5,ono
75,"anymore,"
5,spoken
6,tolteca
2,ong
30564,one
3,"however,if"
2,tamari
1,ony
244,mignon
2,"1.5,"
1,"gnocci,"
3,(monday)
3,"marshmallows,"
2,ont
5,arugula-
6,"arugula,"
1,"sticks,and"
3,"brekky,"
2,arugula)
15,boston's
1,coyldnt
3,"disrespect,"
2,d'amico's
5,juicier
1,salad...i
2,8oz;
1,right...if
5,imposter
2,level-
7,$11.95
5,sucked...the
4,*needless
2,lingering
7,avina
6,d-back
15,on)
314,"on,"
3,gnoccis
1,shawn
6,brewpub
9,"yum,"
5,on:
2,on;
1,"mustaches,"
42,grimaldi's
2,specialists
1,"prius,"
3,legs...this
4,dirty-plus-cleaning
17,con's:
8,"irritated,"
2,sauce.mind
4,"improvements,"
1,"uhg,"
5,masubi
5,so-so
6,rehab
7,"con's,"
2,me&hubby
2,boygfriend
2,exaggeration)
7,wandering
9,"exaggeration,"
14,illness
3,curries;
1,"typo),"
1,turned
454,locations
1,bandstand
2,caustic)
2,"afternoon,and"
1,curries)
2,disappointed...i
9,"curries,"
4,pimply
3,50cents
1,zoe
1,etc...that's
2,location.i
6,warriors
2,touch;
2,touch:
15,zoo
7,okay...to
3,been...
17,touch)
6,"corrections,"
1,mayer
47,"touch,"
6,sacramento
7,printer
17,location:
7,location;
33,opposite
10,buffer
3,discerning
4,~7
4416,buffet
1,'good
515,"location,"
1,"tremendously,"
25,location)
1,location'
1,"meat-jelly,"
4,thsi
1,workshop
2,loft.at
5,"replaced,"
2,culvers....culvers
1,stigmas
4,phil
1,"location.,"
2,location..
2,messier
6,yucatan
1,food...service
4,"warrior,"
1,jittery
3,beans...chimi
8,"lazy,"
1,macaroni...another
3,lazy)
3,tarbell
7,chicken...oh
449,wynn
2,way).....yet
3,upbeat
10,imagines
3,bread.....that's
3,justifies
8,scoglio
23,inconsistent
6,"1am,"
1,"gaylord's),"
1,kinfolk's
2,"china-as-wall-art,"
5,try;
2,try:
2,peppershaker
2,newyorkers
1,"materials),"
1,try-
202,"try,"
3,"lanterns,"
3,spagos
3,estar
1,hmmm...we
9,~~~i
1,"tasting),"
3,molinas
1,here...how
1,balconies
9,rad
1,dinner's
8,"imagine,"
5,myself...i
5,pimp
1,lover's
1,earthiness
1,trys
17,tiki
8,"ouch,"
1,food...dinner
75,could've
2,dry..and
4,ouch)
4,(slice
544,tortilla
3,"ok....fine,"
20,vision
1,place...it's
5,"european,"
1,hubert's
2,"accouterments,"
1,marnie
6,"award,"
2,sconnie
1,"non-sushi,"
1,"throne,"
47,impressions
1,cabernet....bill
4,zha
12,830
2,"furniture,"
1,"sammies,"
2,busboy's
1,syndrome**
1,alarming
1,"checkouts,"
1,"thinking..yeah,"
4,"get,"
1,finally...finally...my
39,"juicy,"
1,sighting
2,helper-esque
2,chicken-pot-pie
10,moons
1,(whatever)
2,enjoys
3,"timed,"
3,stratosphere's
8,club..i
2,grandpas
7,order.he
4,(1x)
18,"impression,"
8,ingredients)
2,($10.49):
1,moros-
2,"favoritos,"
10,"much),"
27,impression:
7,californians
50,awards
5,meal:)
2,circumference
9,tastless
2,"enjoy,"
1,spelnda
11,awhile...
5,"moon,"
4,rhodes
3,"unattentive,"
9,"west,"
1,flipped
3,avail)
7,paring
1,martingilio
5,workplace
1,4:22
2,heretofore
1,ciuld
7,club...
1,grooming
2,furnitures
1,oil's
1030,can't
1,allowance
2,"'yeah,"
2,(loud
1,"12:55,"
2,had--
1,quiet...like
2,anthropologie
1,"allies,"
2,4:58pm
6,yumy
1,pasquales
1,reading)
3,'customer
4,about...i
12,"want,"
1,torchy's
12,sushiwa
135,west
3,shtick..
2,"($18),"
1,you...we
8,zumanity
1,out...bummer)
1,geesh
1,"batalli,"
2,scallop(
7,starving...
32,$8.50
1,realyl
7,wants
9,630pm
1,ummm..
6,"chatting,"
122,photos
3,comen
3,"compromise,"
17,.the
1,pomegranire
2,abject
1,too...and
1,about....
4,flounder--i
5,restaurants...and
1,psa:
3,--bland
1,momma's
4,squeezer
3,"bros,"
5,"incredibly,"
1,mcduffy's
2,"9:20pm,"
32,newspaper
444,situation
9,voicemail
10,pittances
2,"knee-highs,"
4,...well
5,funbook
5,hill....
6,roll...
4,management;
3,"edge,"
14,"cars,"
2,ehhh...i've
2,"jams,"
1,pahd
1,over's
4,bugolgi
5,lol...
4,ended)
9,management)
2,twin's
86,"management,"
10,management-
1,too....still
3,management/
2,alrc's
7,poliberto's
2,doghouse
1,"turn-off,"
3,jarred)
1,"functional,"
7,times...we
7,"jarred,"
1,baconnaise
7,otto
3,(empty)
2,margaritas...and
2,ottf
5,wires
2,sam's..
6,hideaway
2,"waiting),"
2,juice/brains
2,",burger"
44,vouchers
1,tadka
85,edges
2,"wheelchairs,"
4,deff
21,advertisement
3,himself;
14,teepee
1,smmhhh
1,steaks:
2,nothin
105,"steaks,"
3,bit...but
1,salad..and
3,machacha
3,masks
1,splintery
2,steaks'
10,dimension
4,s.....l.....o.....w.
2,focus...they
6,self-parking
1,pennants
72,steamed
11,sum:
2,"zio,"
1,recycler
1,room--but
19,"gesture,"
5,"themselves,)"
5,steamer
49,"sum,"
1,$11.50+
2,hair...party
1,(jsut
2,gesture:
1,"wifey,"
841,waitresses
1,omega-3s
2,rover
1,tostito's
6,"tetrazzini,"
1,"mushroom,the"
1,chicken.no
2,loca
1,plumed
4,"ward,"
6,"burros,"
21,dicks
2,hungery
6,6/13/16
1,martini....not
2,sorry;
1,holdover
3,zion
3,arthur's
22,sums
1,vinagar
8,sumo
1,(beware
179,traffic
51,preference
3,sorry-
566,"sorry,"
1,flavors/sauces
526,world
6,place....in
1,"boats,"
3,pizzaria
2,3+years
2,1m)
3,refill's
2,"dick,"
5,"franchises,"
21,"hunger,"
3,"paused,"
1,special...it's
1,hunger)
1,szechan
3,shutter
1,gump's
5,superiority
1,glamor
1,renditions
3,(period)
561,seating
1,jack-elope
8,learning
65,grub
3,chance.i
3,vincenzo's
206,tvs
1,"indecating,"
2,"touch),"
1,"galaktobouriko(barely),"
4,demeaning
1,"sorbets,"
1,diving
5,"thing,and"
5,divine
1,boxers
7,brio's
2,piss-mist
2,"(katie),"
4,coupon..
7,"johnny,"
1,(2/10)
1,johnny)
3,"koreans,"
1,hash/breakfast
2,heatwave
2,915
3,francois
7,911
7,"capers,"
2,escelator
3,onlne
2,tv;
2,tv:
24,partner's
2,"advocado,"
1,ribs/rotisserre
3,tv-
52,"tv,"
17,leadership
2,tv)
1,"backgrounds,"
50,thailand
2,tv'
1,snackers
2,shortest
7,me...my
3,"thirsty,"
401,"restaurants,"
4,paninis
1,dish....
1,sauce/enchilada
3,wrong..
3,(unhappy)
1,cakes'
1,oshinko
1,"grilling,"
5,johnston
6,cakes)
2,cakes-
54,"cakes,"
4,kincaids
10,perturbed
2,porsche
1,owned..
4,misorder
5,yay:
1,okay--i
11,bjs
2,separately...which
4,"yay,"
4,verrazano
3,carabas
23,"ass,"
137,"trip,"
1,butter...i
2,ass)
17,zorba's
1,(suggests
1,gleam
2,ass'
5,barage
2,"rag,"
5,lounging
5,guys....you
4,trip:
25,series
5,bubble
1,39)
8,"seasons,"
3,"answering,"
27,child's
1,priced..
2,"bj,"
4,"them,then"
93,"ticoz,"
4,"meal,just"
2,"place..though,"
1,dulles
2,"condiment,"
4,"(med,"
1,"ross,"
23,chilies
30,"miss,"
408,rush
1,"bad,,"
1,large/small
10,rage
11,tripe
6,"parmigiana,"
4,rags
5,assy
527,dirty
28,ragu
2,parmigiana;
198,trips
1,rust
1,"sneaky,"
2,"alba,"
9,watches
1,watcher
3,"$160,"
1,nau-ti-gal's
8,follow-up
2,blackjack...until
4,"allrgy,"
1712,cream
1,maitake
17,yoga
4,ideally
1,(lasagne
4,sake(salmon)
3,came)
15,"trick,"
6,justice...on
4,friggin
1,"2.5/3,"
1,you...also
8,beginning...
3,rt
13,ru
3,fezzled
5,waving
1,roills
10,midget
5,"rates,"
1,rp
2,fedoras
1,"cvs,"
3,teeter's
15,goyemon
42,tricks
1,joe's:
9,calibur
