count,word
1,(13miles)
1,"brians,"
1,"sandie,"
2,catchy
1,insecurity
1,"ian),"
1,(between
2,somm
1,rlaly
1557,music
24,therefore
1,chu-ka)
1,coffeehouses
1,pepato
1,grahams
11,strip:
1,(glad
2,hershey
2,waxy
1,sixteen-spice
2,yahoo
1,"(planes,"
1,game...the
1,surgeon
5,frarej
1,basic)
1,cobbler(
6,"mustard,makes"
4,echelon
15,(filet
29,"cobbler,"
9,circumstances
8,(many
12,intake
1,captain's
1,and--
3,w/lots
2,bad..not
1,"fix,,,i"
1,"liability,"
1,coutesy
1,abbreviation)
5,locker
5,chicken...which
1,"room),"
2,busyness
3,"vesuvio,"
2,....ooo
4,"degrees,"
3,matilda
4,india's
2,pudding....its
1,conentration
2,tapa's
2,wang
1,stocky
44,pints
1,schmooze
4,grass-fed
1,*cough*pandaexpress*cough*
4,places..
2,"geesh,"
1,"here,every"
2,husband;
1,spaceship
1,kids...
2,pinta
74,want
15,strip)
1,salame's
31,pinto
4,$100/person
2,cookery
244,absolute
2,suits...let
1,mcmuffin
1,chompadilla
1,eye/fillet
81,travel
1,(8+)
2,propane
1,exelent
1,franklin's
2,topings
2,"food...no,"
1,amricaine
2,juicy...pico
1,tutorial
1,door...this
1,barbra
36,"bowls,"
7,salad..light
2,pop...
1,(angie)
1,everything....a
5,(kid
17,wrong
2,piercing
1,sadly...the
1,delivery..
8,"pint,"
1,linguini-
2,excited
1,thai..both
1,"club/bar,"
1,pho/mi
1,better(except
5,(scallops
1,wait-area
1,carafe...
7,tuna...and
3,18th
2,"irib,"
3,pistolette
1,origionality
1,table...that
1,"selects,"
2,smashers
2,soondooboos
3,"effect,"
1,kathleen...food
4,effect)
1,linguini:
2,sunseri's
1,"thnh,"
1,vegas...well
2,beerhall
1,toast...or
1,"$21.95/pp,"
1,broward
2,joint....
6,welcomes
2,fir
1,"grunt,"
1,(dipping
2,"stagionato,"
39,fit
1,uot
1,piatas
7,bringing
202,fix
2,zai
1,mayonaisse
1,order...i'll
2,beverages:
1,fia
94,fig
2,fie
1,"kuzi,"
4,fuddruckers
1,probst
42,fin
2,-bone-in
10,fil
2,well...all
16,"welcome,"
1,this...the
3,"(crab,"
1,decision...
1,canal:)
6,spot...
6,top-quality
3,"shane,"
6,ingredients...
1,"kaz,"
5,recollections
3,o'riva
34,effects
1,$12.45
4,welcome;
1,gnoochi
1,sixteen
6,(use
2,"careful,"
2,margarita(it's
1,drive...
1,wraps.they
2,see....
1,(local
1,"audrey,"
12,restaurants:
10,restaurants;
2,(point
1,gumbo-
7,sandwiches)
1,"chipper,"
5,stand-outs
1,flameado
1,bartop
1,monseuir
2,averse
3,restaurants'
1,"cip,"
9,restaurants)
13,arroz
311,"restaurants,"
1,restaurants-
1,jack(i
1,ga-hyang
2,waffle:
2,(fry
3,pumpkin)
7,"correct,"
10,"pumpkin,"
1,allan
11,phoenicians
2,"fight,"
2,"carnegie's,"
2,"tough),"
1,2day
2,(banh
10,veracruz
4,woonton
1,gai:
2,weekend..
2,greek's
1,"120,000"
1,meal-partakers
4,"self,"
2,stracotto
7,oprah
3,grilled)
1,"burito,"
1,syd
2,"simpler,"
2,enviroment
4,"20oz,"
43,mason
1,cookie...the
1,encourage
2,asiago/pesto
1,"chances,"
2,"overdone),"
1,chuatara
1,stock;
2,smithfield
10,"joe's,"
3,apetizer)
2,mussaman)
1,correcte
6,"apetizer,"
2,109
3,favs....their
1,3.95.
5,grapefruit)
4,batura
3,"grapefruit,"
1,strata
2,"phoenician,"
4,"$55,"
2,pumpkins
21,(4)
1,"foodists,"
5,estimate
2,"bartolotta,"
16,"occasionally,"
5,jugs
2,(a4)
1,competes
31,n9ne
2,$13-15
1,coupon....but
1,steak(14
1,sofritas
5,il...none
1,jose's
4,bookmark
2,bannanas
1,"nasty,"
1,vermecelli
1,"tout,"
1,(lance
7,chronic
1,martinis...
5,stripe
2,kopp's
1,aurelios
1,"decorum,"
8,($3.95)
2,(40
8,fruit)
2,daily..
6,filibertos
17,kfc
3,chevron
1,sweety..
13,"worries,"
2,($3.95;
2,looot
2,"asap,"
9,olds
1,sirloin-
22069,service
2,~the
2,review**
2,"seconds),"
1,(delicate
146,reuben
2,shape.i
2,needed
1,section-
3,"ciders,"
39,master
8,"10am,"
2,molcajetes'
1,"tournadoes,"
1,"weekdays),"
1,critter
1,feelin'
4,mousseline
2,caitlyn
1,lol....they
10,"11am,"
1,wondering])
55,rewards
2,11am)
1,mmmmmm....we
1,....its
1,(quinoa
1,-tom
4,(tarragon)
22,task
7,"quirky,"
1,jugo
7,seafoods
2,thai-like
3,backstage
1,place...upon
1,ahmed
1,lcds
2,carnivore...i
1,anniversaries
1,(altho
1,servic3
1,food...excellent
4,fruit:
1,"boyf,"
7,old)
1,roll--
333,feeling
1,please-go
38,"old,"
5,volley
1,wanda's
3,"flapjacks,"
2,tim's
2,baldi
46,lulu's
6,"heads,"
2,agro
4,poivres
1,wes's
14,spectrum
1,"metric,"
1,part--
6,portions...
1,metric:
3,ufo
390,dozen
4,"jim's,"
1,try...i'll
7,wholesome
29,courier
1,uncouth
7,2.75
1,-tuna)
1,tiring...
1,1child
3,(reservations
2,"pudding/filling,"
3,"roquefort,"
1,preparada
1,"singe,"
1,"cheesiest,"
1,angolitti
3,table...at
5,long:
1,"light/dense,"
1,scottsdale...i
1,monsuierre
2,sugarcane
1,somekinda-flower
3,limitless
1,day--
2,resonates
3,-large
1,covets
4,long)
690,mouth
2,recommended)
1,reverence
68,"long,"
1,"buddha),"
3,(fried)
2,them...also
1,options...the
76,singer
2,pome
5,10:30am
8,job:
1,"cachaca,"
2,guero
3,nettle
1,cumbia
9,tech
1,ty-ku
1,"savoy),"
5,scream
7,"affair,"
1,trompe
1,"mozzeralla,"
7,saumon
3,"gives,"
1,marechiaro
5,braising
1,post-work
4,sweetnes
2,"damaged,"
5,teresa
4,tandoori's
1,cubes:
1,wakatake
1,rediscovery
140,fennel
2,son..very
2,ulcer
1,carlo.they
17,"cubes,"
5,pappadeaux's
3,cheaply
1,cubes)
143,orleans
1,special....
2,pomo
1,was.one
2,la...hint
1,thao
2,burgers.we
3,baby's
2,restaurant--i
13,rico
4,lube
17,bliss
49,rick
40,rich
2,other...
2,antelope;
3590,rice
1,"offense),"
1,difference)...
1,"designer),"
1,rica
2573,plate
1,"week,i"
3,sonoma's
1,"immigrants,"
3,"(man,"
58,"frankly,"
1,olivia's
1,nerds'
1,'appyhour
8,plato
1,"knickknacks,"
2,ceil
1,stars...its
15,tomaso's
1,maleness
4,~~
4,305/6:
1,toungue
12,bavaria's
1,uncleanliness
1,once...but
1,droning
3,special...i
1,consumerist
6,nicely
1,day...but
2,boarder
1,*go
213,pretzel
1,10...good
12,patch
1,mastro
1,"tapenades,"
2,eyelids
1,roethlisberger
2,vodka/sodas
1,brussels:
1,fl)
1,restaurnt;
1,taylor...
1,9ine
1,jaco
14,"tendon,"
1,biryani.....and
1,person..
3,.if
1,(fortune
1,(bars/cookies
147,pinot
7,10:00
3,pinos
6,erika
5,"jellies,"
5,"household,"
7,pinoy
5,.it
1,grilled/baked/steamed/what
1,-step
1,[sp]
2,48th
1,overs...
1,bar-seating
3,"lumpia,"
2440,lots
1,kokopellis
1,yeah...and
2,droves
5,"mesa,nobody"
2,bbq;
10,gobs
2,maloof's
4,jana's
1,folks...
3,blancas
2,tea..
1,thevserver
27,rundown
1,pause:
3,"involved,"
59,nature
1,fudgy
1,[censored]
1,weekday)
1,comfy...
2,pesto/mozzz/kobe
1,potato--
1,strawberry-
1,seriously)
770,cut
1,"miniature,"
16,extent
225,"seriously,"
5,tendons
2,veganism
2,"erik,"
1,"wong's,"
2,time-and-time
2,"flu,"
4,lot;
2,"padding),"
1,"appetit,"
2,veer
2,lgbt
1,kudos:
3,"20s,"
11,heating
2,incense
1,$1)
27,del's
1,1/09
14,lot)
6,"americanized,"
10,lookin
156,"lot,"
1,excellent...my
1,bbq'
1,cork'n
1,"four-top),"
4,diner..
2,&&
3,sangiovese..
1,"chesapeake,"
46,"doubt,"
2,pasteles
4,gypsies
2,"appetizer...crispy,"
5,"frame,"
6,minuses
2,basque
1,"ceasars,"
26,blonde
2,7pm)
5,babaganoosh
6,"7pm,"
1,buttload
2,hassayampa
2,gelato(peanut
11,fra
5,underdone
2,apples:
1,huitlachoche
2,3.85
1,there....we
42,union
19,fri
4,"asiago,"
3,fro
4,cue
13,bothers
1,hahahhaha
47,"apples,"
13,much
173,sommelier
1,chink
2,fun..
1,"milk...this,"
1,"soltani,"
1,"disk,"
262,fry
7,"mcdonalds,"
1,tallest
3,cooked...
1,sauce/broth
7,retrospect
17,spit
1,"cog,"
1,mediterranean/arabic
3,"needed,"
1,freeholy
2,spic
52,dave
1,"joel,"
1,spif
31,doubts
3,needed;
5,stepdad
64,spin
2,cassadra
1,*menu
1,asiago;
3,($100)
1,cappicino
1,collard's
2,"bother,"
1,chef-inspired
1,trendiness
1,korroke
4,elaborate
5,yemisir
1,dishes....
2,unos
1,honeslty
35,saltiness
2,"cruda,"
2,(cheesy)
6,"graduation,"
2,south;
1,south:
3,kohl
1,archi's...you
2,"orgasmic,"
4,*pleasant
2,crab-fried
1,"food+price+city=stars,"
1,(flank
9,"plants,"
1,(tomas)
27,"south,"
2,(manchego
2,south)
2,"names),"
1,once($1.50)
122,hong
4,skinnylicious
3,portobella
1,star-michelin
75,portobello
1,recommended--after
1,"potbelly,"
1,amigos....
1,$4.xx)
2,cafe-goers
1,(pair
1,wuerstl
178,split
3,"app.,"
1,"huge),"
3,provolone...this
2,restaurant...and
1,briney
1,thai-origin
1,"fruitier,"
3,jungle's
1,"hawngry,"
11,boiled
1,karin
4,marches
1,hmmm....i
7,restaurants...
2,like-
7,issan
1,qualifications
1,workforce
1,owner/server
22,qdoba
1,45mins
1,"brocco,"
1,salad......which
42,supper
4,foodie's
4,brei
1,"saltines,"
2,western-themed
4,zapatas
1,asst
2,sandwich...i
2,"quesapilla,"
2,"valenciana,"
1,options....the
2,"5th,"
1,naturey
21,(soup
1,"ethnic,"
1,"fasolia,"
5,differences:
1,shrimp/veggie
2,corporate
3,"(fine,"
1,plaque
1,browsing
1,flamthrower
3,(original)
2,-sushi:
3,haberdashery
3,phoenix-born
1,choy:
2,"primi,"
15,hushpuppies
2,"salons,"
1,albondiga
40,lassi
2,choy)
14,"choy,"
1,gravy.i
1,phoenix/pv
1,niko's
1,times:)
2,(cold
2,hal
525,ham
1,han
1,hao
1,hab
1,hae
6,taxes)
1,drops....
1,tarimisu
8,hay
4,"salad,.,which"
6,waffels
2,mozart's
1,fish...i
57,har
43,hat
4,...my
2,hav
4,haw
15,t's
3,bacon/onion
2,municipal
155,"pittsburgh,"
3,elders
1,confection
2,meatloaf;
1,(mine)
1,place...which
3,rocket's
1,club....cute
3,mexican/latin
2,isa's
7,indicative
1,roll****shrimp
1,bar....
3,"inari,"
1,"goldman's,"
2,"marcela,"
50,"meatloaf,"
19,12:30
1,"salad,calamari"
4,bluberry
5,american's
2,gado
6,"ha,"
1,hot-as-hell
1,portions.was
2,"carryouts,"
4,upside:
37,alice
3,delievers
2,butty)
5,town...the
9,festivities
1,press)
2,breast....they
1,"upside,"
3,fish....
1,waffles...yum)
16,attorney
1,(beggars
1,beer....great
1,sedona's
746,crowd
1,pottery
2,czech
1,four-packs
61,crown
92,topping
2,"mesclun,"
1,lilys
43,banchan
2,hot/cold
2,(goose
5,"female,"
2,snow-birds
1,"carolinas),"
410,bottom
2,greek-style
4,"hazelnuts,"
1,oyesters
2,hayes
3,(stiff)
1,coat....this
2,$3.50)
2,"growers,"
5,"$3.50,"
4,treadmill
1,dinnner
36,slivers
1,"tamatoes,"
1,qualiyt
2,bw3's
1,'carry-out'
1,buns...they
1,wave/ska
1,"dives),"
1,mansion...but
3,binder
1,locals...anyone
1,threes
2,"was),"
1,"doesn't,"
2,(chx
2,[red]
1,(skillet-cookie)
1,yum's)
1,crostada...
1,understaff....like
3,ordered..for
1,(casino
42,benches
2,ohooo
1,boo-boo
1,"complicated,"
1,guests--it
6,browse
1,downers...they
1,(ayce-wise)
1,"deeelicious,"
1,fusian
22,"bulgogi,"
2,(1.59)
3,concotion
3,bowl.we
5,expertly
1,"pipelines,"
1,university)
2,university/
8,"buttered,"
8,($5.99)
2,maxwell
3,marshall
8,honeymoon
1,mba
2,mbb
2,bulgar
1,trip)
3,"week,nice"
1,shootz
2,avocado]
3,mangos
35,shoots
9,(prime
1,food-my
1,scottsdale......
14,"screens,"
12,hamachi:
38,"az,"
1,collectors
1,alisa...
29,"serving,"
54,suffice
2,cellaphane
5,"humble,"
1,serving)
1,greggo
2,hamachi)
1,humorous
6,prommares
2,grasping
31,"hamachi,"
1,sonora's
11,greatness
24,avocados
2,contusions
3,jolina's
9,(usually)
4,order)-
1,budae
5,"butterfish,"
6,"shoot,"
1,robeks
1,on-fire
17,"mango,"
14,"sweetbreads,"
3,"being,"
1,w/gruyere
1,peppers/onions
118,verde
3,"chick-fil-a,"
8,peperoni
3,newbies)
1,peperone
2,being:
3,sweetbreads:
21,onions)
7,congratulations
1,tam)
1,onions-
218,"avocado,"
1,"tam,"
18,else's
2,kang-dang
1,4..
1,onions&
1,irene's
2,avocado;
7,pomodora
1,complications
2,florentine...
5,visit;
186,servings
5,smashed
1,(sung
1,duet
2,dues
1,"(wowzers),"
1,explosion-
2,"explosion,"
1,egg);
1,egg):
2,"kebabs,"
3,"batman,"
2,"clinics,"
3,wait...please
1,"hygeine,"
1,"greektown,"
1,"landmarks,"
2,"qudoba,"
63,calzones
19,bourdain
2,"egg),"
2,"foyer,"
1,"familia,"
27,"palm,"
1,wings-great
8,(kinda
25,triangles
1,"different),"
3,(whereas
1,"minds,"
2,"'zas,"
1,fez...
1,crowns
1,yummmmmmmmm.this
1,"venders,"
3,"brightest,"
9,stars):
23,role
1,crowne
83,sunset
1,morettis
2155,roll
1,"triangle,"
1,tunas
1,intend
53,palms
1,modern)
1,ismael
41,"modern,"
10,"calzone,"
2,calzone-
1,"clients/vendors,"
1,tandoori-spiced-cherry
3,substitue
17,intent
5,smelling
1,$2ea
7,explosions
2,brulee....
4,dreamers
1,"naan),"
2,-cigarette
1,w/people
36,mike's
1,(housemade)
1,pissing
6,chaat
4,"crown,"
1,"desks,"
1,aesthetics;
3,"inconvenience,"
2,buchon
2,"roy's,"
5,steelhead
1,"hahahaha,"
2,non-dried-out
1,gown
1,childs
2,cincinnati
1,"korean-chinese,"
735,chain
54,whoever
9,"stay,"
1,"slam,"
8,bandito
1,2x4s
6,rochat
1,"profits,"
1,osh
11,"entres,"
1,oso
1,annoying)
46,chair
1,"afficionado,"
1,mesero
2,"flagstaff,"
5,osf
1,spot);
1,ballet
6,baller
2,"magazines,"
1,yellowbrick
3,cook;
1,andrea's
2,"(recommended,"
4,"sacramento,"
2,sardegna)
4,"padano,"
1,deathstar's
1,mustard'
2,macha
35,camarones
1,misophonia
1,cook)
1,"radius),"
10,macho
7,oversight
24,"cook,"
3,default;
1,default:
1,crispiness...all
1,chai)
1,mijon
10,"gow,"
6,"chai,"
2,portlandia
270,jerk
2,angelina's
1,"bandit,"
10,lard
1,fries...they
1,oppotunities
3,olympus
1544,choice
1,hosting
1,frola--quince
22,stays
5,tangine
1,service...it
1,corp.
18,"child,"
337,minute
1,stacy's
1,"pt's,"
1,pancakes/crepe
137,cooks
2,souf
20,az88
1,"wonderland,"
2,bar...which
1,meat-by-product
1,homebody
3,minnie
2,skewed
4,"supply,"
1,sopapias
2,giordano's
3,"babaganoush,"
2,defaults
44,skewer
12,"cantonese,"
1,"wally,"
1,prices--
1,"projectors,"
1,goodfellas...
1,bar.decent
1,"boundaries,"
30,battista's
5,martha's
2,orbitz
1,cameraman
3,madames
1,11:45
1,(maria)
1,yummy...and
2,chopping
32,shirts
1,"#13,"
3,birthday's
2,"sidebar,"
1,chimichange
1,ramen.....good
131,chimichanga
2,$88
2,"hermosillo,"
1,music/divey
1,crackling
6,boost
4,"dust,"
1,grimey
1,demonym
1,waiter/servers
4,valley;
1,degrees...
17,oldies
2,"c-fu,"
6,nachos:
7,"shirt,"
1,meatballs...and
1,shirt)
19,"madame,"
3,gnaw
1,"trail,"
22,address
2,"trish,"
106,ratio
2,nachos)
1,chocolate-nutella
2,"monique,"
2,nachos-
78,"nachos,"
1,"w/provolone,"
1,"celebrate,"
1,breakfast...their
1,"shortcuts,"
1,"sugar,but"
3,unenthusiastic
3,dusty
2,laughter)
1,$8-
1,wines/cocktails
1,tail)...
14,queue
1,staters
13,snowbirds
18,"$8,"
1,homerun
1,"sunoco,"
9,soup...one
2,"foraged,"
1,09/09
1,"decor),"
1,later.....i'm
1,breads/wraps
1,(egg/frittata
2,"marzen,"
1,"constant,"
1,-miso
2,"(j/k,"
1,cacophony
1,"cookout,"
3,mothership
5,randoms
1,scaloppine
4,"wv,"
2,"playing,open"
5,cornbeef
1,(lavender
1,cornbeed
1,viennent
9,accoutrement
1,umph
2,grandpa's
2,pancetta..
11,"drizzle,"
14,working
2,drafts;
10,hyatt
1,"'owner',"
2,tocco):
1,cafe/grill
1,battle'
1,"diner-style),"
2,"cheep,"
3,kaprow
1,pavilions
2,amarena
1,though...service
1,"ellen,"
19,wholey's
3,google/yelp
1,fruit....which
13,"random,"
1,say)
10,"venison,"
2,toping
1,(sn:
1,store/deli/wine
5,jambalaya's
2,w/rice
3,puffs(crab
4,"wonderfully,"
4,tia's
4,titanium
1,"margaritaville,"
1,hideaway...but
1,detroit's
3,"ristorante,"
6,overview:
1,"registers,"
4,-crepes
18,following
1,friendly(one
3,*all
1,chatter...it
1,"(pancit,"
1,"rutherford),"
1,birsch
1,heard:
1,cipolini
16,parking:
5,parking;
1,(bloody
25,mirrors
5,"seasonally,"
30,stetson
2,nybb
7,2lb
2,min...
3,parking)
46,matzo
1,5ib
91,"parking,"
2,torshi
4,admirer
7,"clothing,"
2,"japan),"
1,oz'er
3,"eggplant),"
7,litre
1,dolci:
1,house..i
1,"underneath,"
4,"boozing,"
2,rustica)
3,showmar's
1,"thunder,"
1,stinkiness
3,food--
1,edouard
2,fixation:
1,margaritaville's
1,"bros.,"
1,.chicken
1,underneath;
3,moores
12,"listen,"
4,mintues
4,cesar's
1,"(omg),"
1,bagoong
2,around/
1,casualness
1,"w/mushrooms,"
2,wings..crispy
1,"carolyn,"
2,(stick
1,"crunchiness,"
3,"smoq,"
2,[albeit
1,prides
1,"(sometimes),"
3,temperate
3,surfing
1,mangy
4,conscious
1,"pesos,"
4,"ghanoush,"
1,weather...
3,quadrant
22,binion's
537,mango
2,food-i
1,irenes
1,vegas..and
1,fellini's
2,(sometimes)
1,leo's
31,pulled
2,stevey
5,"thali,"
1,turnbuckles;
1,holiday...
2,bracelets
1,piedi
4,"sterling,"
1,webpage
2,below)
83,feature
3,professors
3,30.00
5,episodes
1,"temari,"
2,"firehaus,"
2,thali;
2,thiner
2,super-uncool
1,pieds
1,marbeling
1,couldn't-
2,firebrick
5,jib
1,here**
5,jin
11,"did,"
3,italian's
44,jim
1,troubles
1,somehow;
62,faves
2,"claremont,"
1,"cannollis,"
2,pie...as
1,(venetian)
1,"hoo,"
1,place...until
2,jip
6,"dead,"
1,greenland-
27,"somehow,"
1,cracklin'
1,dead'
1,excellent--i
1,around;
2,dressing...and
2,apron
1,18%+
1,walkability/location
1,year:
1,episode)
2,flower..
5,"episode,"
1,chaser
152,"year,"
1,dolsut
6,overpowering
8,year)
3,"forks),"
1,time........and
2,"rebeca,"
1,!...reminiscent
3,thalis
1,{today}...the
2,=o)
43,hickory
1,dry...they
1,yellow-tail
5,dinner...seniors
11,"fave,"
1,"steaks),"
3,"trouble,"
1,"weeknights,"
1,cadence
7,oeuf
63,quarter
2,-price
26,quartet
1,well(medium
1,seabiscuit
1,salado
2,menu....sandwiches
3,"(pork),"
1,"lombardi's,"
2,honduras
2,(boar's
10,bursting
1,skinnyz
13,salade
30,receipt
1,kitschy-ness
1,co-work
1,"incentive,"
2,sponsor
4,entering
1,nuko...the
3,"curb,"
1,4.kobe
24,payard
1270,salads
4,right..
1,dunkel's
1,"(guamanian),"
4,downside:
3,nikko's
2,"briefly,"
3,"cannolis,"
26,"downside,"
1,downside-
37,internet
1,#winwin
23,rachel's
1,me....here
1,5-10
1,food...with
2,salad/
16,(out
34,salad-
1295,"salad,"
3,o-zone
3,salad*
7,(new
1,salad(
4,salad'
32,skinny:
1,you-name-its
2,pav
3,incentives
1,[it]
1,"kimberly,"
2,berrylicious
1,wontons....absolutely
2,"gamberi,"
1,stars/6
14,salad;
73,salad:
1,takeovers
92,grandma
1,6:20
2,"hummas,"
6,"skinny,"
1,marla
3,"moustaches,"
1,bronx--
1,meal/drinks
1,rome...great
25,downsides
1,flavoring/marinade
1,space...
5,"specifications,"
1,(zagat
5,country's
1,all...burgers
3,pouches
10,(includes
1,1.5+
2,marly
1,meschelle
1,improvements:
2,fetticini
1,"couldn't,"
15,"allergy,"
1,place..my
20,batons
4,saving
33,ono
36,"anymore,"
2,spoken
1,spinach/mushroom
17,tolteca
4,ong
22154,one
2,"swaddee,"
8,tamari
2,pasteries
554,mignon
1,intimitating
7,"gnocci,"
9,ons
2,tamara
1,cheese..hot
9,"marshmallows,"
4,affords
3,onu
67,"arugula,"
1,'almost
1,"brekky,"
1,arugula)
11,boston's
1,fish-n-chips
1,tasty....
2,frnch
1,super-spicy
2,"driveway,"
2,pint)
1,tables/booths
3,omelet)
1,magnifique
1,rice...i'm
4,lingering
1,3.5--i
8,on)
1,afford)
183,"on,"
1,"setup),"
8,shawn
1,(green/red)
1,shawl
2,"sweet),"
1,tippage
19,brewpub
1,"course,plus,i"
6,on:
2,on;
61,grimaldi's
4,absorbs
1,"velvets,"
3,ph.d
3,con's:
1,"friend,gale,"
1,"fuddys,"
2,cornishpasty
3,(lao
1,them....so
8,masubi
5,so-so
12,rehab
1,exterior...its
2,(texture)
2,ristorante:
3,w/onion
5,wandering
3,"exaggeration,"
9,61c
3,illness
1,stylings
6,d'agneau
1,afterall....this
371,locations
3,jewels
1,jello...and
2,turney
1,tendress
2,steak...oh
1,getti
3,turner
1,"secondi,"
1,curries/
3,politicos
31,"curries,"
1,chain....it
1,mayem
1,pounded
11,cigarettes
1,"($12.50,"
2,bluenami
1,touch;
2,straight-up
2,salmon+
1,"delishhhh),"
15,zoo
2,goodman
1,valley...so
1,"stigma,"
1,"zeds,"
2,touch)
1,alone...it's
3,gewurztraminer
8,europeans
2,"frail,"
41,"touch,"
2,wow....
1,"tonya,"
1,"blahgio,"
2,printer
37,location:
8,chuletas
18,opposite
4,buffer
4,discerning
3006,buffet
1,toooo
2,location/
441,"location,"
2,location-
4,"tremendously,"
20,location)
1,2.good
1,facny
2,'cure
4,"waverly's,"
2,zaba's...4
1,"replaced,"
2,dosa/dosai
5,phin
10,phil
2,"games),"
1,stew.i
2,fettichini
2,isla's
2,messier
28,yucatan
1,food...service
2,"warrior,"
6,--it's
1,breakfast/deli
2,wow...i
2,"lazy,"
2,thst
1,"freshman,"
400,wynn
1,marghertia
2,sashimi/albacore
1,2wice
2,----we
1,cazuela
3,justifies
1,sun-up..how
1,"tuyo,"
3,scoglio
11,inconsistent
2,gyudon
1,jags
2,http://www.yelp.com/biz_photos/hroo5noo8b9qhhx0glg7oa?select=h1aacywtm4lb74y2gennpg
2,"1am,"
2,)who
1,cake/angel
1,wine(
1,ensembles
3,try;
10,try:
10,balboa
1,http://www.yelp.com/biz_photos/terra-rossa-las-vegas?select=yr9bkem9pyqywdftwycgmg#yr9bkem9pyqywdftwycgmg
1,krisas
1,servcie
1,makes:)
72,"try,"
1,window...but
4,"lanterns,"
1,skippy's
1,almond's
4,"tasting),"
1,skyscraper
1,"wrote,"
6,imagine:
1,donnell's
1,(grey
1,"cold),"
1,suitcases
4,balconies
1,mondy
3,tam's
2,"great,like"
1,loins
1,french-fires
2,platto
4,mondo
1,langoustines-
1,(greg
3,platte
1,madisonites
1,trappist
2,pimp
4,tillamook
3,was/is
7,steak-frites...12oz
6,"voucher,"
3,seeting
30,tiki
1,"ouch,"
1,rice....almost
4,start....then
27,could've
2,pima
1,french......
7,tika
588,tortilla
4,"press,"
13,vision
2,place...it's
1,cf's)
1,"afar,"
1,buffet-style
1,"award,"
1,"non-sushi,"
27,impressions
1,award;
5,award:
1,intoxicating
2,alex's
8,refresher
2,830
2,place..it
27,"furniture,"
3,837
1,busboy's
1,"manna,"
1,reign...
2,valuewise
1,yumi
219,"juicy,"
1,anymoe
1,"naked,"
3,pulaou
23,moons
2,"cornbread),"
3,environment...
2,"14),"
2,moony
8,sure.....
3,"segments,"
8,"impression,"
1,impression-
3,enchiladas..
1,phenomenal..
4,"favoritos,"
14,"much),"
2,impression:
1,impression;
5,californians
37,awards
1,hotdogs..
2,-sprinkle
2,lunch/after
4,meal:)
1,"9ok,"
1,enjoy)
3,busting
3,circumference
1,habib's
11,"moon,"
1,"vein,"
1,steelers)
1,west)
6,millionaire
1,"pulao,"
1,avail)
7,paring
2,workplace
4,recordings
1,can's
1,starbucks...
1,gridiron
787,can't
1,allowance
1,loveliest
6,years.he
1,julianned
2,reading;
1,had--
2,(cirque
2,lasagnet
11,photo)
1,"georges,"
5,"photo,"
5,"reading,"
37,san's
1,naughty
1,morning--i
1,courier's
3,geese
1,pandulce
